errore_lpv,errore_fisso
-0.0007605736769555047,-0.0013794700368896643
-0.0007642756033498905,-0.0013833392264255846
-0.0007679132118086891,-0.0013871377138506746
-0.000771487027985935,-0.0013908656193258881
-0.0007749975769375861,-0.0013945230659615625
-0.0007784453834676581,-0.0013981101799138515
-0.0007818309723898308,-0.0014016270904589265
-0.0007851548687193273,-0.001405073930046684
-0.0007884175977991631,-0.0014084508343350172
-0.0007916196853764824,-0.0014117579422098152
-0.000794761657631092,-0.0014149953957902732
-0.0007978440411656597,-0.0014181633404245187
-0.0008008673629630884,-0.0014212619246744664
-0.0008038321503163806,-0.0014242913002914799
-0.0008067389307367099,-0.001427251622187444
-0.0008095882318423691,-0.0014301430483979632
-0.0008123805812321934,-0.0014329657400432376
-0.0008151165063496597,-0.0014357198612819366
-0.0008177965343358865,-0.001438405579264987
-0.0008204211918790623,-0.0014410230640858623
-0.0008229910050562797,-0.0014435724887285816
-0.0008255064991763377,-0.0014460540290157958
-0.0008279681986203081,-0.0014484678635545986
-0.0008303766266824641,-0.0014508141736832322
-0.0008327323054139708,-0.0014530931434173413
-0.0008350357554682697,-0.0014553049593958073
-0.0008372874959510027,-0.001457449810827926
-0.0008394880442729451,-0.0014595278894400589
-0.0008416379160087427,-0.001461539389424607
-0.0008437376247596793,-0.001463484507388027
-0.0008457876820239758,-0.0014653634423015464
-0.0008477885970688143,-0.0014671763954518784
-0.0008497408768131372,-0.0014689235703936794
-0.0008516450257129568,-0.0014706051729024834
-0.0008535015456534801,-0.0014722214109298406
-0.0006672910316514399,-0.0012851142196968412
-0.000674336800028659,-0.0012918833764642668
-0.0006812540005370149,-0.0012985631904967405
-0.0006880480892484241,-0.0013051551312011653
-0.0006947239665621473,-0.0013116605032031283
-0.0007012860346533581,-0.0013180804641793379
-0.0007077382494287135,-0.001324416040922736
-0.0007140841674830512,-0.0013306681438034055
-0.0007203269885096177,-0.0013368375797818005
-0.0007264695935776627,-0.0013429250641113395
-0.0007325145796541845,-0.0013489312308523958
-0.0007384642907151619,-0.0013548566423145156
-0.0007443208457597371,-0.0013607017975308068
-0.0007500861640144239,-0.0013664671398537455
-0.0007557619875905108,-0.0013721530637635089
-0.0007613499018298732,-0.0013777599209594728
-0.0007668513535597592,-0.0013832880258110526
-0.0007722676674543305,-0.001388737660225966
-0.0007776000606791675,-0.0013941090779974348
-0.0007828496559885845,-0.0013994025086778434
-0.0007880174934211941,-0.0014046181610322989
-0.000793104540732183,-0.0014097562261061523
-0.0007981117026814018,-0.0014148168799536474
-0.000803039829294928,-0.0014198002860573624
-0.0008078897231996668,-0.0014247065974697004
-0.0008126621461205764,-0.0014295359587082172
-0.0008173578246295546,-0.0014342885074280151
-0.0008219774552186154,-0.0014389643758955955
-0.000826521708767725,-0.0014435636922818956
-0.0008309912344693352,-0.0014480865818003365
-0.0008353866632651912,-0.0014525331676978554
-0.00083970861085008,-0.0014569035721224103
-0.0008439576802833695,-0.0014611979168754781
-0.0008481344642567089,-0.0014654163240645959
-0.0008522395470481215,-0.0014695589166657743
-0.0008562735062033962,-0.0014736258190049688
-0.0008602369139726875,-0.0014776171571726105
-0.0008641303385272468,-0.0014815330593709545
-0.0008679543449878494,-0.0014853736562094847
-0.000871709496279888,-0.0014891390809501895
-0.000875396353841108,-0.0014928294697101137
-0.0008790154781968369,-0.0014964449616252878
-0.0008825674294194163,-0.0014999856989826674
-0.0008860527674870941,-0.0015034518273223877
-0.0008894720525568868,-0.0015068434955150367
-0.000892825845156901,-0.0015101608558158387
-0.0008961147063170025,-0.0015134040639016258
-0.0008993391976412443,-0.0015165732788894244
-0.0009024998813301052,-0.0015196686633414773
-0.0009055973201649908,-0.0015226903832593747
-0.0009086320774540487,-0.001525638608065949
-0.0009116047169535436,-0.0015285135105786174
-0.0009145158027604359,-0.0015313152669778184
-0.0009173658991888754,-0.001534044056765339
-0.0009201555706311573,-0.0015367000627216723
-0.0009228853814036416,-0.0015392834708566963
-0.0009255558955868217,-0.0015417944703586563
-0.0009281676768565142,-0.0015442332535390724
-0.0009307212883124426,-0.0015466000157776452
-0.0009332172923031907,-0.0015488949554641365
-0.000935656250251641,-0.0015511182739410341
-0.0009380387224803703,-0.0015532701754445255
-0.0009403652680393282,-0.0015553508670462946
-0.0009426364445366011,-0.0015573605585944544
-0.000944852807973557,-0.001559299462656716
-0.0009470149125836027,-0.001561167794461727
-0.000949123310676307,-0.0015629657718431666
-0.0009511785524880655,-0.0015646936151850793
-0.0009531811860377876,-0.0015663515473663765
-0.0009551317569886605,-0.0015679397937075194
-0.000957030808517175,-0.0015694585819194624
-0.0009588788811877656,-0.0015709081420516864
-0.0009606765128351556,-0.0015722887064437863
-0.000797564084587673,-0.0014081754064453852
-0.0008039092025606542,-0.0014140654557971686
-0.000810133401761223,-0.001419865717003433
-0.0008162415230274977,-0.0014255775162595949
-0.0008222379238010404,-0.00143120203709775
-0.0008281265278835238,-0.001436740335802852
-0.0008339108704582109,-0.0014421933553092038
-0.0008395941387994812,-0.0014475619377156274
-0.0008451792090590376,-0.0014528468355526638
-0.0008506686794830713,-0.0014580487219195265
-0.0008560649003843051,-0.0014631681995956607
-0.0008613700011655234,-0.0014682058092293554
-0.0008665859146644421,-0.0014731620366858688
-0.0008717143990657336,-0.0014780373196413084
-0.0008767570576082831,-0.0014828320534920683
-0.0008817153562901684,-0.0014875465966467179
-0.0008865906397605889,-0.0014921812752613246
-0.000891384145567985,-0.001496736387471166
-0.0008960970169207199,-0.0015012122071700563
-0.0009007303141024679,-0.001505608987381148
-0.0009052850246715474,-0.0015099269632602762
-0.0009097620725592662,-0.0015141663547671204
-0.0009141623261775209,-0.0015183273690400284
-0.0009184866056286636,-0.0015224102025025157
-0.0009227356891117965,-0.001526415042729521
-0.0009269103185979276,-0.0015303420700985716
-0.0009310112048537343,-0.001534191459245117
-0.0009350390318769459,-0.0015379633803481233
-0.0009389944608015964,-0.0015416580002562872
-0.0009428781333302558,-0.0015452754834794872
-0.0009466906747429271,-0.001548815993052493
-0.0009504326965225296,-0.0015522796912892129
-0.0009541047986427297,-0.0015556667404389222
-0.0009577075715506973,-0.001558977303253987
-0.0009612415978801326,-0.0015622115434772346
-0.0009647074539226325,-0.0015653696262626629
-0.0009681057108840952,-0.0015684517185326227
-0.0009714369359522225,-0.0015714579892803925
-0.000974701693194901,-0.0015743886098247633
-0.0009779005443105466,-0.001577243754021493
-0.0009810340492455954,-0.0015800235984370686
-0.000984102766698437,-0.00158272832248953
-0.000987107254520944,-0.001585358108560011
-0.00099004807003268,-0.0015879131420785137
-0.0009929257702558625,-0.0015903936115878802
-0.000995740912086063,-0.0015927997087887005
-0.00099849405240235,-0.0015951316285668816
-0.0010011857481300233,-0.0015973895690061248
-0.001003816556259657,-0.0015995737313896769
-0.0010063870338294111,-0.001601684320188858
-0.0010088977378784163,-0.0016037215430461447
-0.0010113492253734555,-0.0016056856107463835
-0.0010137420531148257,-0.0016075767371847792
-0.0010160767776257046,-0.0016093951393277854
-0.0010183539550273346,-0.0016111410371710184
-0.0010205741409049052,-0.0016128146536911986
-0.0010227378901626928,-0.0016144162147986945
-0.0010248457568761123,-0.0016159459492846246
-0.0010268982941398662,-0.001617404088768495
-0.0010288960539123592,-0.001618790867643549
-0.0010308395868620492,-0.0016201065230230269
-0.0010327294422123963,-0.0016213512946833195
-0.0010345661675907857,-0.0016225254250093156
-0.0010363503088779169,-0.0016236291589393787
-0.001038082410063011,-0.0016246627439106937
-0.001039763013102054,-0.0016256264298050158
-0.0010413926577800853,-0.001626520468894579
-0.0010429718815796302,-0.0016273451157913935
-0.0010445012195546197,-0.001628100627393552
-0.0010459812042090122,-0.00162878726283675
-0.0010474123653808792,-0.0016294052834432532
-0.001048795230134833,-0.0016299549526747957
-0.00103748031809329,-0.0016304365360855209
-0.001039116341967146,-0.0016185061500309718
-0.0010407002767536915,-0.0016192005759322282
-0.0010422329561481842,-0.001619826123541635
-0.0010437151751495756,-0.001620383146444845
-0.0010451476936575066,-0.0016208719893943983
-0.001046531239725821,-0.001621292989408771
-0.0010478665125039403,-0.001621646476761763
-0.0010491541848982348,-0.0016219327758718424
-0.0010503949059717773,-0.0016221522061013694
-0.0010515893031131528,-0.0016223050824713794
-0.0010527379839919034,-0.0016223917163048682
-0.001053841538320461,-0.0016224124157998648
-0.001054900539441357,-0.0016223674865452628
-0.0010559155457559237,-0.0016222572319774418
-0.0010568871020085308,-0.0016220819537908146
-0.0010578157404411907,-0.0016218419523020638
-0.0010587019818308725,-0.0016215375267740752
-0.001059546336417912,-0.0016211689757033264
-0.0010603493047394194,-0.0016207365970753603
-0.0010611113783760232,-0.0016202406885886468
-0.0010618330406187352,-0.0016196815478545607
-0.0010625147670663448,-0.0016190594725710575
-0.001063157026156811,-0.0016183747606759672
-0.0010637602796429743,-0.001617627710481581
-0.0010643249830159548,-0.0016168186207897207
-0.0010648515858813754,-0.0016159477909939617
-0.0010653405322947913,-0.0016150155211652904
-0.0010657922610579802,-0.0016140221121281777
-0.0010662072059836932,-0.0016129678655222655
-0.001066585796128884,-0.0016118530838570393
-0.0010669284560016771,-0.0016106780705553573
-0.0010672356057439877,-0.0016094431299907882
-0.0010675076612932314,-0.001608148567516887
-0.0010677450345239418,-0.0016067946894899293
-0.001067948133374453,-0.001605381803287931
-0.0010681173619566003,-0.0016039102173213949
-0.0010682531206520768,-0.0016023802410434522
-0.0010683558061994932,-0.0016007921849539276
-0.0010684258117681857,-0.0015991463606001574
-0.0010684635270238505,-0.0015974430805748628
-0.001068469338188147,-0.0015956826585125047
-0.0010684436280879517,-0.0015938654090822055
-0.0010683867762006406,-0.0015919916479784715
-0.0010682991586941355,-0.0015900616919117777
-0.0010681811484614628,-0.0015880758585952968
-0.001068033115151453,-0.001586034466732865
-0.0010678554251971313,-0.001583937836003026
-0.0010676484418396905,-0.0015817862870452194
-0.0010674125251511533,-0.0015795801414429363
-0.0010671480320543743,-0.0015773197217063824
-0.001066855316341638,-0.0015750053512559817
-0.0010665347286920206,-0.001572637354403802
-0.001066186616687323,-0.0015702160563352838
-0.001065811324826746,-0.001567741783091481
-0.0010654091945415623,-0.0015652148615494838
-0.0010649805642088562,-0.0015626356194033738
-0.0010645257691652853,-0.0015600043851455104
-0.0010640451417199318,-0.0015573214880478846
-0.001063539011168134,-0.0015545872581416986
-0.001063007703803357,-0.0015518020261986497
-0.0010624515429315377,-0.0015489661237127535
-0.0010618708488833988,-0.0015460798828799218
-0.0010612659390287025,-0.0015431436365792711
-0.0010606371277891464,-0.0015401577183540105
-0.001059984726652968,-0.0015371224623932167
-0.001059309044188286,-0.0015340382035127448
-0.0010586103860577736,-0.0015309052771361618
-0.0010578890550341496,-0.0015277240192768742
-0.0010571453510144538,-0.0015244947665190838
-0.0010563795710350496,-0.0015212178560004754
-0.0010555920092890285,-0.0015178936253930572
-0.001054782957140371,-0.001514522412886291
-0.0012288868067572305,-0.0016866236528605071
-0.0012231815601149649,-0.0016783054489800573
-0.001217529950977022,-0.0016699632219705615
-0.0012119278671670127,-0.0016615962263898125
-0.0012063716824528138,-0.0016532038628942758
-0.001200858206124088,-0.0016447856627667308
-0.001195384637323786,-0.0016363412739525338
-0.0011899485237140705,-0.0016278704484651778
-0.001184547724089209,-0.001619373031029475
-0.0011791803745862973,-0.0016108489488536777
-0.0011738448581700514,-0.001602298202416231
-0.0011685397770928928,-0.0015937208571797162
-0.0011632639280690904,-0.0015851170361374145
-0.0011580162799070895,-0.001576486913118094
-0.0011527959533800328,-0.0015678307067737507
-0.001147602203129022,-0.001559148675187482
-0.0011424344014073573,-0.001550441111038043
-0.0011372920234985818,-0.0015417083372722266
-0.0011321746346485183,-0.0015329507032307461
-0.0011270818783704587,-0.0015241685811851955
-0.0011220134659919471,-0.0015153623632485334
-0.0011169691673277257,-0.0015065324586165914
-0.0011119488023659508,-0.001497679291113039
-0.0011069522338727068,-0.0014888032970030705
-0.0011019793608267375,-0.0014799049230524125
-0.0010970301125977878,-0.0014709846248043403
-0.0010921044437998734,-0.001462042865054566
-0.00108720232974946,-0.001453080112500548
-0.001082323762468323,-0.0014440968405513377
-0.0010774687471755019,-0.0014350935262768135
-0.0010726372992186318,-0.0014260706494862727
-0.0010678294413974812,-0.0014170286919175743
-0.0010630452016406953,-0.001407968136530775
-0.001058284610997438,-0.001398889466889654
-0.0010535477019089975,-0.0013897931666245838
-0.0010488345067317247,-0.001380679718967348
-0.001044145056481715,-0.0013715496063490807
-0.0010394793797784117,-0.0013624033100554807
-0.0010348375019638202,-0.0013532413099317919
-0.0010302194443752787,-0.0013440640841313304
-0.0010256252237573938,-0.0013348721089044776
-0.001021054851792011,-0.0013256658584208875
-0.0010165083347362764,-0.0013164458046224918
-0.0010119856731520735,-0.0013072124171048367
-0.0010074868617164056,-0.0012979661630170688
-0.0010030118891019265,-0.0012887075069882555
-0.0009985607379182954,-0.0012794369110659743
-0.0009941333847051127,-0.0012701548346732894
-0.000989729799970608,-0.001260861734578015
-0.0009853499482671735,-0.0012515580648740695
-0.000980993788298445,-0.001242244276970396
-0.0009766612730547736,-0.0012329208195904578
-0.0009723523499687977,-0.0012235881387775665
-0.0009680669610903896,-0.001214246677906021
-0.0009638050432733468,-0.001204896877697455
-0.0009595665283765726,-0.001195539176239584
-0.0009553513434702415,-0.0011861740090109872
-0.0009511594110485644,-0.001176801808905163
-0.0009469906492475367,-0.0011674230062584398
-0.0009428449720620836,-0.0011580380288784696
-0.0009387222895660479,-0.0011486473020743788
-0.0009346225081275996,-0.0011392512486861107
-0.0009305455306260356,-0.0011298502891159475
-0.0009264912566623651,-0.0011204448413573696
-0.000922459582767171,-0.0011110353210261928
-0.0009184504026023752,-0.001101622141389368
-0.0009144636071601595,-0.001092205713394342
-0.0009104990849531687,-0.0010827864456975141
-0.0009065567221997284,-0.0010733647446907928
-0.0009026364030046631,-0.0010639410145278918
-0.0008987380095289762,-0.0010545156571496153
-0.0008948614221577925,-0.0010450890723078142
-0.0008910065196589383,-0.0010356616575893994
-0.0012458706060333156,-0.0013861450531564962
-0.0012319477716574768,-0.0013666065433786323
-0.0012182002355227125,-0.0013471140438362226
-0.0012046188193906599,-0.0013276657011997697
-0.0011911953511042964,-0.0013082599615018061
-0.0011779225610576947,-0.0012888955382769009
-0.0011647939883836559,-0.0012695713837957445
-0.00115180389600248,-0.0012502866631081285
-0.0011389471937487093,-0.001231040730634502
-0.001126219368857724,-0.0012118331090674892
-0.0011136164231604524,-0.001192663470371146
-0.0011011348163790357,-0.001173531618677465
-0.0010887714149758082,-0.0011544374749034802
-0.0010765234460571888,-0.0011353810629262805
-0.0010643884558629128,-0.0011163624971675169
-0.0010523642724320145,-0.001097381971453846
-0.0010404489720506835,-0.0010784397490296732
-0.0010286408491398953,-0.0010595361536120732
-0.001016938389256854,-0.0010406715613861658
-0.0010053402449218987,-0.0010218463938516495
-0.0009938452140017067,-0.001003061111434313
-0.0009824522204080859,-0.0009843162077887288
-0.0009711602968893373,-0.0009656122047256199
-0.0009599685697142491,-0.0009469496476962435
-0.0009488762450618091,-0.000928329101784555
-0.0009378825969535516,-0.0009097511481515816
-0.000926986956574874,-0.000891216380888529
-0.0009161887028453828,-0.000872725404233666
-0.0009054872541157007,-0.0008542788301202366
-0.0008948820608752168,-0.0008358772760165736
-0.000884372599366392,-0.0008175213630301939
-0.000873958366014143,-0.0007992117142477166
-0.0008636388725836828,-0.0007809489532857816
-0.0008534136419886356,-0.0007627337030290589
-0.0008432822046840704,-0.000744566584535231
-0.0008332440955753104,-0.0007264482160918881
-0.000823298851389023,-0.0007083792124018775
-0.0008134460084574718,-0.0006903601838907464
-0.0008036851008629228,-0.0006723917361154951
-0.0007940156589067635,-0.0006544744692657457
-0.0007844372078602115,-0.0006366089777488453
-0.0007749492669686636,-0.0006187958498442694
-0.0007655513486727193,-0.0006010356674233514
-0.0007562429580234022,-0.0005833290057222977
-0.0007470235922642806,-0.0005656764331653783
-0.0007378927405602323,-0.0005480785112308425
-0.0007288498838509691,-0.0005305357943518288
-0.0007198944948133919,-0.0005130488298497749
-0.0007110260379185513,-0.0004956181578970897
-0.0007022439695645263,-0.0004782443115012244
-0.0006935477382772951,-0.00046092781650997305
-0.0006849367849670814,-0.0004436691916341879
-0.0006764105432295784,-0.0004264689484837459
-0.0006679684396844693,-0.0004093275916173231
-0.0006596098943436858,-0.0003922456185992857
-0.0006513343210019089,-0.0003752235200690025
-0.0006431411276439166,-0.00035826177981190333
-0.0006350297168643209,-0.00034136087483950333
-0.0006269994862936074,-0.0003245212754697871
-0.0006190498290285566,-0.00030774344541340676
-0.0006111801340626672,-0.000291027841860769
-0.0006033897867143176,-0.0002743749155682471
-0.0005956781690483757,-0.00025778511094832004
-0.0005880446602932196,-0.0002412588661553825
-0.0005804886372463063,-0.00022479661317544004
-0.0005730094746717086,-0.00020839877791010118
-0.0005656065456852193,-0.00019206578026277588
-0.0005582792221278664,-0.00017579803422040582
-0.0005510268749257355,-0.00015959594793568004
-0.0005438488744372741,-0.00014345992380475564
-0.0005367445907859848,-0.00012739035854504685
-0.0005297133941793263,-0.00011138764326761692
-0.0010725523869326947,-0.0006471692016159888
-0.0010501904404765117,-0.0006158274844702816
-0.0010281339385219688,-0.0005846230214186207
-0.0010063685665018178,-0.0005535528107841912
-0.0009848815339973866,-0.0005226143000452838
-0.0009636614186803774,-0.0004918053379987472
-0.0009426980248341371,-0.000461124131550945
-0.0009219822551758294,-0.0004305692067085026
-0.0009015059948123572,-0.00040013937338469245
-0.0008812620062610666,-0.00036983369366476557
-0.000861243834550169,-0.0003396514532118169
-0.0008414457215044464,-0.00030959213552093716
-0.0008218625283897224,-0.0002796553987515887
-0.0008024896661650953,-0.0002498410548984041
-0.0007833230326532142,-0.00022014905107919298
-0.0007643589560006121,-0.00019057945273898692
-0.0007455941438485276,-0.00016113242858620827
-0.0007270256376905658,-0.00013180823709669457
-0.0007086507719371462,-0.00010260721443450005
-0.0006904671372443658,-7.352976365094746e-05
-0.0006724725477111051,-4.457634503800339e-05
-0.0006546650115744636,-1.574746752536842e-05
-0.0006370427050744051,1.2956318986602746e-05
-0.0006196039491802711,4.153443044526933e-05
-0.0006023471889051801,6.998625470411308e-05
-0.0005852709749551077,9.83111568940907e-05
-0.0005683739474835373,0.0001265084841811623
-0.0005516548217428852,0.00015457756996911865
-0.0005351123754431383,0.0001825177376053968
-0.0005187454376457427,0.00021032830364232715
-0.0005025528790373737,0.00023800858069997823
-0.00048653360343786737,0.0002655578799705897
-0.0004706865404180091,0.00029297551340500504
-0.00045501063890853366,0.000320260795613531
-0.0004395048616929243,0.0003474130455113995
-0.0004241681806920585,0.000374431587741294
-0.00040899957295095383,0.00040131575389067397
-0.0003939980172512912,0.00042806488353189557
-0.0003791624912777102,0.00045467832510334136
-0.00036449196927617575,0.00048115543665062347
-0.00034998542014579855,0.0005074955864430115
-0.00033564180591078024,0.0005336981534797068
-0.0003214600805312275,0.0005597625279023953
-0.00030743918900350757,0.0005856881113198814
-0.0002935780667203886,0.0006114743170607579
-0.00027987563905191627,0.000637120570362133
-0.0002663308211198882,0.0006626263084997219
-0.00025294251773666656,0.0006879909808704301
-0.0002397096234882904,0.0007132140490345034
-0.00022663102293529278,0.000738294986718614
-0.00021370559091697091,0.0007632332797905158
-0.0002009321929396069,0.0007880284262052689
-0.00018830968563482534,0.0008126799359319337
-0.00017583691727258774,0.000837187330860717
-0.00016351272832258225,0.0008615501446928066
-0.00015133595204626002,0.0008857679228226388
-0.00013930541511771402,0.0009098402222046512
-0.00012741993826145598,0.0009337666112168941
-0.0001156783368994914,0.0009575466695162214
-0.00010407942180683697,0.000981179987890381
-9.26219997643825e-05,0.001004666168106095
-8.130487420950048e-05,0.0010280048227566951
-7.012684587691319e-05,0.0010511955751097734
-5.908671342931386e-05,0.0010742380589530353
-4.818327407469291e-05,0.0010971319184432942
-3.741532416807534e-05,0.0011198768079558647
-2.678165979376433e-05,0.0011424723919375612
-1.628107733066844e-05,0.0011649183447618781
-5.912373995882475e-06,0.0011872143505855149
4.325651629943645e-06,0.0012093601032115765
1.4434199103001953e-05,0.001231355305953198
2.4414465634033827e-05,0.0012531996715029559
-0.0007024003532833485,0.0005353274935776693
-0.0006716745421538699,0.0005778650669534557
-0.0006413897736253986,0.0006201572551352581
-0.0006115264874457468,0.0006622083361150764
-0.0005820671719534149,0.000704021984928759
-0.0005529961551905882,0.0007456013378141561
-0.0005242994154315318,0.0007869490501901369
-0.0004959644094460438,0.0008280673490239012
-0.0004679799169445512,0.000868958080099387
-0.0004403358997875416,0.0009096227506587938
-0.0004130233746563229,0.000950062567839389
-0.0003860342979916326,0.0009902784733003944
-0.00035936146210895043,0.0010302711743919708
-0.00033299840148613794,0.0010700411721931366
-0.00030693930831088805,0.0011095887867062992
-0.0002811789564460336,0.0011489141794863537
-0.00025571263304856534,0.0011880173739374166
-0.00023053607713806326,0.001226898273509029
-0.00020564542447779914,0.0012655566779853308
-0.0001810371581770405,0.001303992298056393
-0.0001567080644852633,0.0013422047683346611
-0.0001326551932880595,0.0013801936589692152
-0.0001088758228570834,0.0014179584859968267
-8.53674284527179e-05,0.0014554987205510636
-6.212765440370331e-05,0.0014928137970443513
-3.915428933074889e-05,0.001529903120427863
-1.644524420552128e-05,0.0015667660726166723
6.0014670361351334e-06,0.0016034020181698188
2.818774457844582e-05,0.0016398103092986295
5.011541774059882e-05,0.001675990290273358
7.178625813142435e-05,0.0017119413012886043
9.32019911347633e-05,0.001747662681847831
0.0001143643058983324,0.0017831537737149992
0.00013527486398456364,0.0018184139234789644
0.00015593530682241153,0.001853442484774268
0.00017634726209381807,0.0018882388201950432
0.00019651234916535286,0.001922802302934113
0.00021643218367704644,0.0019571323181818458
0.00023610838137749855,0.0019912282643065765
0.0002555425612946964,0.002025089553845378
0.00027473634832014284,0.0020587156143274873
0.00029369137527427715,0.0020921058889462616
0.00031240928451712745,0.002125259837101972
0.0003308917291597023,0.0021581769348277607
0.0003491403739289835,0.002190856675117074
0.00036715689573002183,0.002223298568160453
0.0003849429839455628,0.0022555021415082287
0.00040250034051136056,0.00228746694016388
0.00041983067979832,0.0023191925266232718
0.00043693572833072153,0.0023506784808619
0.000453817224367235,0.0023819244002808567
0.00047047691736686357,0.002412929899617712
0.0004869165673580472,0.002443694610826734
0.0005031379442345195,0.0024742181829324975
0.0005191428269871533,0.002504500281866142
0.0005349330028891707,0.0025345405902812003
0.0005505102666493721,0.0025643388073570282
0.0005658764195364851,0.0025938946485924053
0.0005810332684928064,0.0026232078455907556
0.000595982625238559,0.002652278145838646
0.0006107263053775173,0.002681105312482562
0.0006252661275079769,0.0027096891241003003
0.0006396039123452542,0.002738029374475517
0.0006537414818597207,0.002766125872369105
0.0006676806584321314,0.0027939784412955165
0.0006814232640342742,0.0028215869192986073
0.0006949711194300368,0.0028489511587323586
0.0007083260434062128,0.0028760710260455936
0.0007214898520281731,0.002902946401569379
0.0007344643579266326,0.0029295771793101614
0.000747251369612335,0.002955963266748286
-0.00017676711782741946,0.002041000319976485
-0.00013762179210670585,0.0020936196404908094
-9.905891774123149e-05,0.0021458757134412247
-6.105358554917787e-05,0.00219777416832482
-2.358346560123745e-05,0.0022493198791493528
1.3371454837442535e-05,0.0023005170446801556
4.982910911724382e-05,0.002351369260997156
8.580556685763743e-05,0.0024018795870556927
0.0001213152293698483,0.002452050603894637
0.00015637100661115627,0.002501884468070044
0.00019098447729126505,0.002551382959843985
0.00022516603361772477,0.0026005475266159006
0.00025892501203889193,0.0026493793220335187
0.0002922698112314384,0.0026978792411878586
0.00032520799847846234,0.002746047952257938
0.00035774640548185516,0.002793885924938987
0.00038989121456608957,0.0028413934559559104
0.00042164803615011,0.0028885706919391735
0.0004530219782906534,0.002935417649918008
0.0004840177090252608,0.002981934235653553
0.0005146395121860677,0.0030281202600239867
0.0005448913372978781,0.003073975453649388
0.0005747768441143676,0.0031194994799290127
0.0006042994423032709,0.003164691946642861
0.0006334623267474188,0.0032095524162655126
0.0006622685088802134,0.0032540804151147238
0.0006907208444436875,0.003298275441454181
0.000718822058022481,0.003342136972654151
0.0007465747646692887,0.0033856644715083628
0.0007739814889144063,0.003428857391791242
0.0008010446814253541,0.0034717151831337146
0.0008277667335534063,0.0035142372952895007
0.0008541499899878922,0.003556423181857103
0.000880196759715723,0.003598272303512546
0.0009059093254635564,0.0036397841308061733
0.0009312899517861492,0.003680958146573158
0.0009563408919509498,0.003721793847995933
0.0009810643937469218,0.0037622907483611644
0.0010054627043425486,0.0038024483785419187
0.0010295380742977977,0.003842266288239101
0.0010532927608310656,0.003881744047008544
0.001076729030428909,0.003920881245098797
0.0010998491608762322,0.0039596774941238685
0.0011226554427816488,0.003998132427587549
0.0011451501806580854,0.004036245701282138
0.0011673356936217649,0.004074016993572994
0.001189214315756529,0.004111446005588073
0.001210788396190377,0.00414853246131947
0.00123206029893042,0.004185276107655801
0.0012530324024856909,0.00422167671434869
0.0012737070993159671,0.004257734073927426
0.0012940867951335118,0.00429344800156642
0.0013141739080852768,0.004328818334915868
0.0013339708678363864,0.00436384493389947
0.0013534801145765824,0.004398527680484259
0.0013727040979658483,0.0044328664784316005
0.0013916452760372772,0.004466861253029214
0.0014103061140691353,0.004500511950808478
0.0014286890834365083,0.004533818539253744
0.0014467966604575467,0.004566781006503977
0.0014646313252373014,0.004599399361047474
0.0014821955605214664,0.00463167363141591
0.0014994918505640917,0.004663603865877181
0.0015165226800157583,0.004695190132128192
0.0015332905328353133,0.0047264325169893776
0.0015497978912315917,0.004757331126104106
0.0015660472346359204,0.004787886083640766
0.001582041038707815,0.004818097532000113
0.001597781774379278,0.0048479656315279646
0.0016132719069333018,0.0048774905602336945
0.0016285138951231638,0.0049066725135157255
0.0005208223589939476,0.0038056594399018414
0.0005682831923379743,0.0038668564667678857
0.0006150151929708871,0.003927566273168273
0.0006610488129675839,0.003987796021443222
0.0007064113764374213,0.0040475519539268905
0.0007511273962478274,0.004106839490420353
0.0007952188615756345,0.004165663316364488
0.0008387054987929236,0.00422402746255231
0.0008816050079891117,0.0042819353771453815
0.0009239332772384623,0.004339389990698423
0.0009657045765580439,0.004396393774829085
0.0010069317333305792,0.004452948795117034
0.0010476262908309143,0.004509056758763106
0.0010877986513478676,0.00456471905749394
0.0011274582052797914,0.0046199368061563
0.0011666134474539681,0.0046747108774007635
0.001205272081828918,0.004729041932823813
0.0012434411156279875,0.004782930450903198
0.0012811269438713598,0.00483637675202813
0.0013183354251870712,0.004889381020905109
0.0013550719497102744,0.004941943326586431
0.0013913414998054379,0.004994063640355797
0.0014271487042852777,0.00504574185167451
0.0014624978867413489,0.005096977782380396
0.0014973931085485333,0.0051477711993094125
0.0015318382070519515,0.005198121825498179
0.0015658368294059265,0.0052480293501054355
0.0015993924624897707,0.005297493437184804
0.0016325084592841265,0.005346513733421475
0.001665188062063959,0.005395089874940353
0.0016974344227275728,0.005443221493281895
0.0017292506205524275,0.005490908220629554
0.0017606396776416204,0.005538149694368654
0.0017916045723034345,0.005584945561046088
0.0018221482505801302,0.005631295479797803
0.0018522736361240712,0.005677199125296798
0.0018819836386017913,0.005722656190278671
0.0019112811607835502,0.005767666387687505
0.0019401691044711369,0.005812229452486817
0.0019686503753912976,0.005856345143172471
0.001996727887176682,0.005900013243023466
0.002024404564541239,0.005943233561118749
0.002051683345748797,0.005986005933149073
0.00207856718445875,0.006028330222049878
0.002105059051030934,0.006070206318474601
0.0021311619333597544,0.006111634141130728
0.0021568788372986966,0.00615261363699546
0.0021822127867333523,0.006193144781427603
0.0022071668233535936,0.006233227578186865
0.0022317440061695214,0.0062728620593782355
0.0022559474108127084,0.006312048285328419
0.002279780128656303,0.0063507863444057094
0.002303245265787221,0.006389076352793305
