errore_lpv,errore_fisso
0.014747173762303362,0.014747173762303362
0.014990197366935316,0.014990197366935316
0.015232763969514512,0.015232763969514512
0.015474872734175069,0.015474872734175069
0.015716522826968584,0.015716522826968584
0.015957713415978344,0.015957713415978344
0.01619844367141468,0.01619844367141468
0.016438712765695154,0.016438712765695154
0.016678519873512147,0.016678519873512147
0.016917864171890146,0.016917864171890146
0.017156744840234876,0.017156744840234876
0.01739516106037549,0.01739516106037549
0.01763311201660107,0.01763311201660107
0.01787059689569281,0.01787059689569281
0.01810761488695234,0.01810761488695234
0.01834416518222707,0.01834416518222707
0.018580246975932822,0.018580246975932822
0.018815859465074868,0.018815859465074868
0.019051001849266676,0.019051001849266676
0.019285673330747898,0.019285673330747898
0.019519873114400916,0.019519873114400916
0.01975360040776636,0.01975360040776636
0.019986854421058176,0.019986854421058176
0.020219634367177733,0.020219634367177733
0.020451939461727776,0.020451939461727776
0.020683768923025602,0.020683768923025602
0.020915121972116063,0.020915121972116063
0.021145997832784195,0.021145997832784195
0.021376395731567736,0.021376395731567736
0.021606314897769117,0.021606314897769117
0.02183575456346782,0.02183575456346782
0.022064713963531934,0.022064713963531934
0.022293192335630034,0.022293192335630034
0.02252118892024279,0.02252118892024279
0.022748702960674543,0.022748702960674543
0.022975733703064646,0.022975733703064646
0.023202280396398964,0.023202280396398964
0.02342834229252096,0.02342834229252096
0.02365391864614305,0.02365391864614305
0.023879008714857774,0.023879008714857774
0.024103611759148883,0.024103611759148883
0.02432772704240237,0.02432772704240237
0.024551353830917437,0.024551353830917437
0.024774491393917495,0.024774491393917495
0.02499713900356105,0.02499713900356105
0.025219295934952653,0.025219295934952653
0.025440961466153565,0.025440961466153565
0.02566213487819257,0.02566213487819257
0.02588281545507677,0.02588281545507677
0.026103002483802165,0.026103002483802165
0.026322695254364432,0.026322695254364432
0.026541893059769273,0.026541893059769273
0.026760595196043294,0.026760595196043294
0.02697880096224419,0.02697880096224419
0.027196509660471394,0.027196509660471394
0.02741372059587653,0.02741372059587653
0.02763043307667363,0.02763043307667363
0.027846646414149537,0.027846646414149537
0.028062359922674328,0.028062359922674328
0.028277572919711357,0.028277572919711357
0.028492284725827557,0.028492284725827557
0.02870649466470352,0.02870649466470352
0.028920202063143715,0.028920202063143715
0.029133406251086538,0.029133406251086538
0.029346106561614186,0.029346106561614186
0.029558302330962773,0.029558302330962773
0.029769992898532237,0.029769992898532237
0.029981177606896142,0.029981177606896142
0.030191855801811614,0.030191855801811614
0.030402026832229027,0.030402026832229027
0.03061169005030187,0.03061169005030187
0.030820844811396228,0.030820844811396228
0.031029490474100592,0.031029490474100592
0.03123762640023544,0.03123762640023544
0.03144525195486272,0.03144525195486272
0.03165236650629537,0.03165236650629537
0.03185896942610672,0.03185896942610672
0.03206506008913998,0.03206506008913998
0.03227063787351746,0.03227063787351746
0.032475702160650044,0.032475702160650044
0.03268025233524623,0.03268025233524623
0.03288428778532147,0.03288428778532147
0.033087807902207236,0.033087807902207236
0.03329081208056011,0.03329081208056011
0.033493299718370825,0.033493299718370825
0.033695270216973376,0.033695270216973376
0.03389672298105374,0.03389672298105374
0.034097657418658917,0.034097657418658917
0.0342980729412056,0.0342980729412056
0.03449796896348921,0.03449796896348921
0.03469734490369242,0.03469734490369242
0.03489620018339373,0.03489620018339373
0.03509453422757638,0.03509453422757638
0.03529234646463663,0.03529234646463663
0.035489636326392474,0.035489636326392474
0.035686403248091865,0.035686403248091865
0.03588264666842132,0.03588264666842132
0.03607836602951418,0.03607836602951418
0.03627356077695881,0.03627356077695881
0.03646823035980701,0.03646823035980701
0.03666237423058197,0.03666237423058197
0.03685599184528651,0.03685599184528651
0.03704908266341121,0.03704908266341121
0.03724164614794222,0.03724164614794222
0.037433681765369375,0.037433681765369375
0.03762518898569392,0.03762518898569392
0.037816167282436565,0.037816167282436565
0.03800661613264503,0.03800661613264503
0.0381965350169018,0.0381965350169018
0.03838592341933199,0.03838592341933199
0.03857478082761062,0.03857478082761062
0.03876310673297033,0.03876310673297033
0.03895090063020895,0.03895090063020895
0.03913816201769675,0.03913816201769675
0.03932489039738383,0.03932489039738383
0.03951108527480747,0.03951108527480747
0.03969674615909927,0.03969674615909927
0.03988187256299251,0.03988187256299251
0.04006646400282919,0.04006646400282919
0.040250519998566936,0.040250519998566936
0.040434040073786204,0.040434040073786204
0.04061702375569709,0.04061702375569709
0.04079947057514634,0.04079947057514634
0.04098138006662401,0.04098138006662401
0.04116275176827033,0.04116275176827033
0.04134358522188233,0.04134358522188233
0.041523879972920445,0.041523879972920445
0.04170363557051519,0.04170363557051519
0.04188285156747357,0.04188285156747357
0.04206152752028562,0.04206152752028562
0.04223966298913063,0.04223966298913063
0.042417257537883626,0.042417257537883626
0.04259431073412148,0.04259431073412148
0.04277082214912924,0.04277082214912924
0.04294679135790615,0.04294679135790615
0.043122217939171786,0.043122217939171786
0.043297101475371996,0.043297101475371996
0.043471441552684856,0.043471441552684856
0.043645237761026565,0.043645237761026565
0.04381848969405722,0.04381848969405722
0.04399119694918656,0.04399119694918656
0.044163359127579765,0.044163359127579765
0.04433497583416285,0.04433497583416285
0.044506046677628364,0.044506046677628364
0.04467657127044088,0.04467657127044088
0.04484654922884234,0.04484654922884234
0.045015980172857455,0.045015980172857455
0.04518486372629903,0.04518486372629903
0.04535319951677312,0.04535319951677312
0.04552098717568415,0.04552098717568415
0.0456882263382402,0.0456882263382402
0.045854916643457755,0.045854916643457755
0.046021057734167,0.046021057734167
0.04618664925701635,0.04618664925701635
0.04635169086247758,0.04635169086247758
0.046516182204850404,0.046516182204850404
0.04668012294226732,0.04668012294226732
0.046843512736698005,0.046843512736698005
0.04700635125395417,0.04700635125395417
0.04716863816369386,0.04716863816369386
0.04733037313942595,0.04733037313942595
0.04749155585851442,0.04749155585851442
0.04765218600218286,0.04765218600218286
0.047812263255518433,0.047812263255518433
0.04797178730747627,0.04797178730747627
0.0009802735645119895,0.0009802735645119895
0.0014995460978870154,0.0014995460978870154
0.002019712679602159,0.002019712679602159
0.0025408115937860867,0.0025408115937860867
0.0030628496572948777,0.0030628496572948777
0.0035858136261920776,0.0035858136261920776
0.004109678256161334,0.004109678256161334
0.004634411875830954,0.004634411875830954
0.00515998013792255,0.00515998013792255
0.005686348456366744,0.005686348456366744
0.006213483512383072,0.006213483512383072
0.006741354113980254,0.006741354113980254
0.007269931616959949,0.007269931616959949
0.00779919005728184,0.00779919005728184
0.008329106100960371,0.008329106100960371
0.008859658885376761,0.008859658885376761
0.009390829802376446,0.009390829802376446
0.009922602256634154,0.009922602256634154
0.01045496142081662,0.01045496142081662
0.010987894000745225,0.010987894000745225
0.01152138801805749,0.01152138801805749
0.012055432614045646,0.012055432614045646
0.048258900754297285,0.048258900754297285
0.04834619422426339,0.04834619422426339
0.04844249995003593,0.04844249995003593
0.04854624520126666,0.04854624520126666
0.0486560836518221,0.0486560836518221
0.04877087883687316,0.04877087883687316
0.048889680065693386,0.048889680065693386
0.04901169669070293,0.04901169669070293
0.04913627366475476,0.04913627366475476
0.049262869637262924,0.049262869637262924
0.04939103795345412,0.04939103795345412
0.0495204104872139,0.0495204104872139
0.04965068404814965,0.04965068404814965
0.04978160903935395,0.04978160903935395
0.04991298003970954,0.04991298003970954
0.050044628009595304,0.050044628009595304
0.050176413854217616,0.050176413854217616
0.05030822311595478,0.05030822311595478
0.05043996160211363,0.05043996160211363
0.05057155178575415,0.05057155178575415
0.05070292984431967,0.05070292984431967
0.05083404322385581,0.05083404322385581
0.050964848635987936,0.050964848635987936
0.05109531041101936,0.05109531041101936
0.05122539914396615,0.05122539914396615
0.05135509058148807,0.05135509058148807
0.05148436470688212,0.05148436470688212
0.05161320498790055,0.05161320498790055
0.0517415977584133,0.0517415977584133
0.051869531710087936,0.051869531710087936
0.051996997474499596,0.051996997474499596
0.05212398727957004,0.05212398727957004
0.052250494667102985,0.052250494667102985
0.05237651426053953,0.05237651426053953
0.052502041573994775,0.052502041573994775
0.052627072855229114,0.052627072855229114
0.05275160495651668,0.05275160495651668
0.05287563522844768,0.05287563522844768
0.052999161432586823,0.052999161432586823
0.05312218166963443,0.05312218166963443
0.05324469432033472,0.05324469432033472
0.05336669799686617,0.05336669799686617
0.05348819150285151,0.05348819150285151
0.053609173800456274,0.053609173800456274
0.05372964398331762,0.05372964398331762
0.05384960125426797,0.05384960125426797
0.053969044907003216,0.053969044907003216
0.054087974310995095,0.054087974310995095
0.05420638889907291,0.05420638889907291
0.054324288157200695,0.054324288157200695
0.054441671616061525,0.054441671616061525
0.05455853884412782,0.05455853884412782
0.05467488944195518,0.05467488944195518
0.05479072303748279,0.05479072303748279
0.05490603928216203,0.05490603928216203
0.0550208378477671,0.0550208378477671
0.055135118423766734,0.055135118423766734
0.0552488807151577,0.0552488807151577
0.05536212444067875,0.05536212444067875
0.05547484933133752,0.05547484933133752
0.05558705512919529,0.05558705512919529
0.05569874158636356,0.05569874158636356
0.05580990846417588,0.05580990846417588
0.05592055553250321,0.05592055553250321
0.05603068256918796,0.05603068256918796
0.056140289359575275,0.056140289359575275
0.056249375696125314,0.056249375696125314
0.0563579413780912,0.0563579413780912
0.05646598621125162,0.05646598621125162
0.056573510007688704,0.056573510007688704
0.056680512585602305,0.056680512585602305
0.056786993769155386,0.056786993769155386
0.05689295338834406,0.05689295338834406
0.05699839127888882,0.05699839127888882
0.05710330728214233,0.05710330728214233
0.05720770124501151,0.05720770124501151
0.05731157301989148,0.05731157301989148
0.05741492246460845,0.05741492246460845
0.057517749442371084,0.057517749442371084
0.05762005382172812,0.05762005382172812
0.05772183547653113,0.05772183547653113
0.05782309428590205,0.05782309428590205
0.057923830134204234,0.057923830134204234
0.058024042911016385,0.058024042911016385
0.05812373251110908,0.05812373251110908
0.0582228988344234,0.0582228988344234
0.05832154178605103,0.05832154178605103
0.05841966127621588,0.05841966127621588
0.05851725722025703,0.05851725722025703
0.05861432953861221,0.05861432953861221
0.05871087815680241,0.05871087815680241
0.05880690300541702,0.05880690300541702
0.05890240402009945,0.05890240402009945
0.058997381141533266,0.058997381141533266
0.0590918343154287,0.0590918343154287
0.059185763492509307,0.059185763492509307
0.05927916862849901,0.05927916862849901
0.05937204968410948,0.05937204968410948
0.059464406625027263,0.059464406625027263
0.059556239421901455,0.059556239421901455
0.05964754805033129,0.05964754805033129
0.059738332490854,0.059738332490854
0.05982859272893247,0.05982859272893247
0.059918328754943156,0.059918328754943156
0.06000754056416402,0.06000754056416402
0.0600962281567625,0.0600962281567625
0.0601843915377836,0.0601843915377836
0.06027203071713774,0.06027203071713774
0.06035914570958898,0.06035914570958898
0.060445736534743014,0.060445736534743014
0.06053180321703537,0.06053180321703537
0.060617345785719354,0.060617345785719354
0.06070236427485433,0.06070236427485433
0.06078685872329373,0.06078685872329373
0.06087082917467319,0.06087082917467319
0.060954275677398854,0.060954275677398854
0.06103719828463526,0.06103719828463526
0.06111959705429367,0.06111959705429367
0.06120147204902017,0.06120147204902017
0.06128282333618375,0.06128282333618375
0.06136365098786458,0.06136365098786458
0.061443955080842036,0.061443955080842036
0.06152373569658283,0.06152373569658283
0.06160299292122934,0.06160299292122934
0.06168172684558754,0.06168172684558754
0.06175993756511524,0.06175993756511524
0.06183762517991029,0.06183762517991029
0.06191478979469853,0.06191478979469853
0.06199143151882205,0.06199143151882205
0.06206755046622735,0.06206755046622735
0.06214314675545345,0.06214314675545345
0.062218220509620024,0.062218220509620024
0.06229277185641538,0.06229277185641538
0.062366800928084734,0.062366800928084734
0.062440307861418395,0.062440307861418395
0.06251329279773962,0.06251329279773962
0.06258575588289303,0.06258575588289303
0.0626576972672325,0.0626576972672325
0.06272911710560934,0.06272911710560934
0.06280001555736037,0.06280001555736037
0.06287039278629608,0.06287039278629608
0.06294024896068869,0.06294024896068869
0.06300958425326024,0.06300958425326024
0.06307839884117061,0.06307839884117061
0.06314669290600577,0.06314669290600577
0.0632144666337656,0.0632144666337656
0.0632817202148523,0.0632817202148523
0.06334845384405821,0.06334845384405821
0.06341466772055393,0.06341466772055393
0.06348036204787644,0.06348036204787644
0.06354553703391712,0.06354553703391712
0.06361019289090986,0.06361019289090986
0.063674329835419,0.063674329835419
0.06373794808832751,0.06373794808832751
0.06380104787482496,0.06380104787482496
0.0638636294243955,0.0638636294243955
0.06392569297080614,0.06392569297080614
0.06398723875209447,0.06398723875209447
0.06404826701055691,0.06404826701055691
0.0641087779927367,0.0641087779927367
0.06416877194941178,0.06416877194941178
0.06422824913558305,0.06422824913558305
0.06428720981046213,0.06428720981046213
0.06434565423745961,0.06434565423745961
0.06440358268417284,0.06440358268417284
0.0644609954223741,0.0644609954223741
0.06451789272799861,0.06451789272799861
0.06457427488113218,0.06457427488113218
0.06463014216599978,0.06463014216599978
0.064685494870953,0.064685494870953
0.06474033328845838,0.06474033328845838
0.06479465771508522,0.06479465771508522
0.06484846845149361,0.06484846845149361
0.06490176580242235,0.06490176580242235
0.06495455007667711,0.06495455007667711
0.06500682158711812,0.06500682158711812
0.06505858065064822,0.06505858065064822
0.06510982758820108,0.06510982758820108
0.06516056272472877,0.06516056272472877
0.0652107863891899,0.0652107863891899
0.06526049891453764,0.06526049891453764
0.06530970063770755,0.06530970063770755
0.06535839189960557,0.06535839189960557
0.06540657304509587,0.06540657304509587
0.06545424442298892,0.06545424442298892
0.06550140638602941,0.06550140638602941
0.06554805929088413,0.06554805929088413
0.0655942034981298,0.0655942034981298
0.06563983937224126,0.06563983937224126
0.06568496728157913,0.06568496728157913
0.0657295875983779,0.0657295875983779
0.06577370069873371,0.06577370069873371
0.06581730696259247,0.06581730696259247
0.06586040677373756,0.06586040677373756
0.0659030005197778,0.0659030005197778
0.06594508859213538,0.06594508859213538
0.06598667138603387,0.06598667138603387
0.06602774930048588,0.06602774930048588
0.06606832273828123,0.06606832273828123
0.06610839210597455,0.06610839210597455
0.06614795781387359,0.06614795781387359
0.06618702027602656,0.06618702027602656
0.06622557991021058,0.06622557991021058
0.06626363713791932,0.06626363713791932
0.06485117097533366,0.06485117097533366
0.06490243754077442,0.06490243754077442
0.06495305260248263,0.06495305260248263
0.06500303940716412,0.06500303940716412
0.06505241731507765,0.06505241731507765
0.06510120246384064,0.06510120246384064
0.06514940831833207,0.06514940831833207
0.0651970461264107,0.0651970461264107
0.06524412529670215,0.06524412529670215
0.06529065371186711,0.06529065371186711
0.06533663798843042,0.06533663798843042
0.0653820836923321,0.0653820836923321
0.06542699551777809,0.06542699551777809
0.06547137743566471,0.06547137743566471
0.06551523281677095,0.06551523281677095
0.06555856453402217,0.06555856453402217
0.06560137504739172,0.06560137504739172
0.0656436664743961,0.0656436664743961
0.06568544064863488,0.06568544064863488
0.06572669916840782,0.06572669916840782
0.06576744343709466,0.06576744343709466
0.0658076746966968,0.0658076746966968
0.0658473940557004,0.0658473940557004
0.06588660251222499,0.06588660251222499
0.06592530097325572,0.06592530097325572
0.0659634902706235,0.0659634902706235
0.06600117117428332,0.06600117117428332
0.0660383444033482,0.0660383444033482
0.06607501063525856,0.06607501063525856
0.06611117051340225,0.06611117051340225
0.06614682465344722,0.06614682465344722
0.06618197364860404,0.06618197364860404
0.06621661807399978,0.06621661807399978
0.0662507584903124,0.0662507584903124
0.0662843954467911,0.0662843954467911
0.06631752948376589,0.06631752948376589
0.0663501611347328,0.0663501611347328
0.06638229092808604,0.06638229092808604
0.06641391938855665,0.06641391938855665
0.0664450470384075,0.0664450470384075
0.06647567439842496,0.06647567439842496
0.06650580198874198,0.06650580198874198
0.06653543032952113,0.06653543032952113
0.06656455994152029,0.06656455994152029
0.06659319134656223,0.06659319134656223
0.06662132506792225,0.06662132506792225
0.06664896163064976,0.06664896163064976
0.06667610156183322,0.06667610156183322
0.066702745390819,0.066702745390819
0.06672889364939133,0.06672889364939133
0.06675454687192026,0.06675454687192026
0.06677970559548274,0.06677970559548274
0.0668043703599614,0.0668043703599614
0.06682854170812476,0.06682854170812476
0.06685222018569222,0.06685222018569222
0.06687540634138582,0.06687540634138582
0.0668981007269717,0.0668981007269717
0.06692030389729253,0.06692030389729253
0.06694201641029231,0.06694201641029231
0.06696323882703539,0.06696323882703539
0.06698397171172013,0.06698397171172013
0.06700421563168824,0.06700421563168824
0.06702397115743064,0.06702397115743064
0.06704323886259045,0.06704323886259045
0.06706201932396331,0.06706201932396331
0.06708031312149594,0.06708031312149594
0.06709812083828261,0.06709812083828261
0.06711544306056048,0.06711544306056048
0.06713228037770368,0.06713228037770368
0.06714863338221633,0.06714863338221633
0.06716450266972475,0.06716450266972475
0.06717988883896914,0.06717988883896914
0.0671947924917945,0.0671947924917945
0.06720921423314109,0.06720921423314109
0.06722315467103476,0.06722315467103476
0.06723661441657645,0.06723661441657645
0.06724959408393191,0.06724959408393191
0.067262094290321,0.067262094290321
0.06727411565600656,0.06727411565600656
0.06728565880428367,0.06728565880428367
0.06729672436146823,0.06729672436146823
0.06730731295688572,0.06730731295688572
0.06731742522285986,0.06731742522285986
0.06732706179470106,0.06732706179470106
0.06733622331069501,0.06733622331069501
0.06734491041209091,0.06734491041209091
0.06735312374309001,0.06735312374309001
0.0673608639508339,0.0673608639508339
0.06736813168539288,0.06736813168539288
0.06737492759975408,0.06737492759975408
0.06738125234980988,0.06738125234980988
0.06738710659434624,0.06738710659434624
0.06739249099503067,0.06739249099503067
0.06739740621640078,0.06739740621640078
0.0674018529258522,0.0674018529258522
0.06740583179362705,0.06740583179362705
0.06740934349280207,0.06740934349280207
0.06741238869927672,0.06741238869927672
0.06741496809176155,0.06741496809176155
0.06741708235176633,0.06741708235176633
0.06741873216358833,0.06741873216358833
0.06741991821430054,0.06741991821430054
0.06742064119373965,0.06742064119373965
0.06742090179449459,0.06742090179449459
0.06742070071189459,0.06742070071189459
0.06742003864399737,0.06742003864399737
0.06741891629157742,0.06741891629157742
0.06741733435811421,0.06741733435811421
0.0674152935497806,0.0674152935497806
0.06741279457543065,0.06741279457543065
0.06740983814658832,0.06740983814658832
0.0674064249774355,0.0674064249774355
0.06740255578480017,0.06740255578480017
0.06739823128814496,0.06739823128814496
0.06739345220955502,0.06739345220955502
0.06738821927372662,0.06738821927372662
0.0673825332079553,0.0673825332079553
0.06737639474212415,0.06737639474212415
0.06736980460869198,0.06736980460869198
0.06736276354268196,0.06736276354268196
0.06735527228166947,0.06735527228166947
0.06734733156577076,0.06734733156577076
0.06733894213763099,0.06733894213763099
0.06733010474241291,0.06733010474241291
0.06732082012778474,0.06732082012778474
0.06731108904390887,0.06731108904390887
0.06730091224343002,0.06730091224343002
0.06729029048146364,0.06729029048146364
0.06727922451558424,0.06727922451558424
0.0672677151058138,0.0672677151058138
0.06725576301461006,0.06725576301461006
0.06724336900685501,0.06724336900685501
0.06723053384984318,0.06723053384984318
0.06721725831327016,0.06721725831327016
0.06720354316922089,0.06720354316922089
0.06718938919215803,0.06718938919215803
0.06717479715891053,0.06717479715891053
0.06715976784866211,0.06715976784866211
0.06714430204293934,0.06714430204293934
0.06712840052560054,0.06712840052560054
0.06711206408282393,0.06711206408282393
0.06709529350309629,0.06709529350309629
0.06707808957720121,0.06707808957720121
0.06706045309820788,0.06706045309820788
0.06704238486145936,0.06704238486145936
0.0670238856645611,0.0670238856645611
0.06700495630736958,0.06700495630736958
0.06698559759198071,0.06698559759198071
0.06696581032271842,0.06696581032271842
0.0669455953061233,0.0669455953061233
0.066924953350941,0.066924953350941
0.06690388526811086,0.06690388526811086
0.06688239187075452,0.06688239187075452
0.0668604739741645,0.0668604739741645
0.06683813239579278,0.06683813239579278
0.06681536795523939,0.06681536795523939
0.06679218147424108,0.06679218147424108
0.06676857377665996,0.06676857377665996
0.06674454568847213,0.06674454568847213
0.06672009803775628,0.06672009803775628
0.06669523165468241,0.06669523165468241
0.06666994737150064,0.06666994737150064
0.0666442460225296,0.0666442460225296
0.06661812844414537,0.06661812844414537
0.06659159547477023,0.06659159547477023
0.0665646479548612,0.0665646479548612
0.06653728672689883,0.06653728672689883
0.06650951263537616,0.06650951263537616
0.06648132652678718,0.06648132652678718
0.06645272924961576,0.06645272924961576
0.06642372165432456,0.06642372165432456
0.06639430459334358,0.06639430459334358
0.0663644789210592,0.0663644789210592
0.06633424549380287,0.06633424549380287
0.06630360516983996,0.06630360516983996
0.06627255880935873,0.06627255880935873
0.06624110727445913,0.06624110727445913
0.06620925142914165,0.06620925142914165
0.06617699213929623,0.06617699213929623
0.06614433027269118,0.06614433027269118
0.0661112666989622,0.0661112666989622
0.06607780228960114,0.06607780228960114
0.06604393791794502,0.06604393791794502
0.06600967445916515,0.06600967445916515
0.06597501279025583,0.06597501279025583
0.06593995379002364,0.06593995379002364
0.06590449833907608,0.06590449833907608
0.0658686473198111,0.0658686473198111
0.06583240161640556,0.06583240161640556
0.06579576211480483,0.06579576211480483
0.06575872970271142,0.06575872970271142
0.06572130526957426,0.06572130526957426
0.06568348970657785,0.06568348970657785
0.06564528390663127,0.06564528390663127
0.06560668876435723,0.06560668876435723
0.0655677051760815,0.0655677051760815
0.06552833403982171,0.06552833403982171
0.06548857625527674,0.06548857625527674
0.06544843272381586,0.06544843272381586
0.06540790434846794,0.06540790434846794
0.06536699203391066,0.06536699203391066
0.06460486267997598,0.06460486267997598
0.06457053176938188,0.06457053176938188
0.06453574547835442,0.06453574547835442
0.0645005153026085,0.0645005153026085
0.06446485098876913,0.06446485098876913
0.06442876082523112,0.06442876082523112
0.06439225188422053,0.06439225188422053
0.06435533022334958,0.06435533022334958
0.06431800105352481,0.06431800105352481
0.06428026887888726,0.06428026887888726
0.06424213761349161,0.06424213761349161
0.06420361067862813,0.06420361067862813
0.06416469108402809,0.06416469108402809
0.06412538149564342,0.06412538149564342
0.06408568429223876,0.06408568429223876
0.0640456016126559,0.0640456016126559
0.06400513539529853,0.06400513539529853
0.0639642874111267,0.0639642874111267
0.06392305929123387,0.06392305929123387
0.06388145254990138,0.06388145254990138
0.0638394686038758,0.0638394686038758
0.06379710878849144,0.06379710878849144
0.06375437437115598,0.06375437437115598
0.0637112665626332,0.0637112665626332
0.06366778652648297,0.06366778652648297
0.06362393538696152,0.06362393538696152
0.06357971423563324,0.06357971423563324
0.06353512413690479,0.06353512413690479
0.0634901661326579,0.0634901661326579
0.06344484124612734,0.06344484124612734
0.06339915048514776,0.06339915048514776
0.06335309484487181,0.06335309484487181
0.06330667531004557,0.06330667531004557
0.06325989285691384,0.06325989285691384
0.06321274845481482,0.06321274845481482
0.06316524306751492,0.06316524306751492
0.06311737765432592,0.06311737765432592
0.0630691531710399,0.0630691531710399
0.06302057057071106,0.06302057057071106
0.06297163080430976,0.06297163080430976
0.06292233482126926,0.06292233482126926
0.06287268356994236,0.06287268356994236
0.06282267799798286,0.06282267799798286
0.06277231905266381,0.06277231905266381
0.0627216076811427,0.0627216076811427
0.06267054483068253,0.06267054483068253
0.0626191314488352,0.0626191314488352
0.06256736848359412,0.06256736848359412
0.0625152568835205,0.0625152568835205
0.06246279759784772,0.06246279759784772
0.062409991576567174,0.062409991576567174
0.062356839770498926,0.062356839770498926
0.062303343131349186,0.062303343131349186
0.06224950261175704,0.06224950261175704
0.06219531916533221,0.06219531916533221
0.062140793746684846,0.062140793746684846
0.06208592731144922,0.06208592731144922
0.06203072081630208,0.06203072081630208
0.06197517521897613,0.06197517521897613
0.0619192914782701,0.0619192914782701
0.06186307055405569,0.06186307055405569
0.06180651340728137,0.06180651340728137
0.06174962099997451,0.06174962099997451
0.06169239429524146,0.06169239429524146
0.06163483425726587,0.06163483425726587
0.061576941851305925,0.061576941851305925
0.06151871804369055,0.06151871804369055
0.061460163801814315,0.061460163801814315
0.0614012800941321,0.0614012800941321
0.0613420678901527,0.0613420678901527
0.06128252816043205,0.06128252816043205
0.06122266187656604,0.06122266187656604
0.061162470011182885,0.061162470011182885
0.061101953537935225,0.061101953537935225
0.06104111343149192,0.06104111343149192
0.06097995066752977,0.06097995066752977
0.06091846622272488,0.06091846622272488
0.060856661074743974,0.060856661074743974
0.06079453620223555,0.06079453620223555
0.06073209258482095,0.06073209258482095
0.06066933120308546,0.06066933120308546
0.06060625303856916,0.06060625303856916
0.060542859073757886,0.060542859073757886
0.06047915029207383,0.06047915029207383
0.06041512767786683,0.06041512767786683
0.060350792216404686,0.060350792216404686
0.06028614489386422,0.06028614489386422
0.060221186697321995,0.060221186697321995
0.060155918614745035,0.060155918614745035
0.060090341634981566,0.060090341634981566
0.060024456747751795,0.060024456747751795
0.05995826494363873,0.05995826494363873
0.05989176721407893,0.05989176721407893
0.05982496455135324,0.05982496455135324
0.05975785794857759,0.05975785794857759
0.05969044839969377,0.05969044839969377
0.05962273689946035,0.05962273689946035
0.05955472444344331,0.05955472444344331
0.0594864120280071,0.0594864120280071
0.05941780065030537,0.05941780065030537
0.05934889130827169,0.05934889130827169
0.05927968500061078,0.05927968500061078
0.05921018272678913,0.05921018272678913
0.05914038548702586,0.05914038548702586
0.059070294282284,0.059070294282284
0.058999910114261075,0.058999910114261075
0.058929233985380206,0.058929233985380206
0.05885826689878115,0.05885826689878115
0.058787009858311146,0.058787009858311146
0.05871546386851609,0.05871546386851609
0.05864362993463137,0.05864362993463137
0.05857150906257319,0.05857150906257319
0.058499102258929264,0.058499102258929264
0.05842641053095036,0.05842641053095036
0.05835343488654091,0.05835343488654091
0.05828017633425048,0.05828017633425048
0.0582066358832648,0.0582066358832648
0.058132814543396874,0.058132814543396874
0.05805871332507814,0.05805871332507814
0.0579843332393498,0.0579843332393498
0.057909675297853846,0.057909675297853846
0.05783474051282436,0.05783474051282436
0.05775952989707875,0.05775952989707875
0.05768404446400906,0.05768404446400906
0.05760828522757322,0.05760828522757322
0.05753225320228622,0.05753225320228622
0.057455949403211644,0.057455949403211644
0.05737937484595281,0.05737937484595281
0.057302530546644234,0.057302530546644234
0.0572254175219428,0.0572254175219428
0.05714803678901946,0.05714803678901946
0.057070389365550374,0.057070389365550374
0.05699247626970845,0.05699247626970845
0.05691429852015474,0.05691429852015474
0.05683585713602992,0.05683585713602992
0.05675715313694571,0.05675715313694571
0.05667818754297642,0.05667818754297642
0.056598961374650356,0.056598961374650356
0.056519475652941534,0.056519475652941534
0.05643973139926107,0.05643973139926107
0.056359729635448684,0.056359729635448684
0.056279471383764434,0.056279471383764434
0.056198957666880246,0.056198957666880246
0.05611818950787156,0.05611818950787156
0.056037167930208784,0.056037167930208784
0.05595589395774918,0.05595589395774918
0.0558743686147284,0.0558743686147284
0.05579259292575217,0.05579259292575217
0.05571056791578812,0.05571056791578812
0.055628294610157204,0.055628294610157204
0.05554577403452576,0.05554577403452576
0.055463007214897046,0.055463007214897046
0.0553799951776031,0.0553799951776031
0.0552967389492965,0.0552967389492965
0.05521323955694217,0.05521323955694217
0.05512949802780914,0.05512949802780914
0.05504551538946253,0.05504551538946253
0.05496129266975527,0.05496129266975527
0.054876830896820085,0.054876830896820085
0.05479213109906114,0.05479213109906114
0.054707194305146374,0.054707194305146374
0.05462202154399886,0.05462202154399886
0.05453661384478933,0.05453661384478933
0.05445097223692777,0.05445097223692777
0.05436509775005537,0.05436509775005537
0.05427899141403664,0.05427899141403664
0.05419265425895153,0.05419265425895153
0.054106087315087106,0.054106087315087106
0.05401929161292997,0.05401929161292997
0.0539322681831582,0.0539322681831582
0.05384501805663317,0.05384501805663317
0.0537575422643919,0.0537575422643919
0.053669841837639336,0.053669841837639336
0.05358191780773983,0.05358191780773983
0.053493771206210176,0.053493771206210176
0.05340540306471088,0.05340540306471088
0.05331681441503899,0.05331681441503899
0.05322800628911996,0.05322800628911996
0.0531389797189998,0.0531389797189998
0.053049735736837675,0.053049735736837675
0.05296027537489781,0.05296027537489781
0.05287059966554178,0.05287059966554178
0.05278070964122083,0.05278070964122083
0.05269060633446825,0.05269060633446825
0.05260029077789166,0.05260029077789166
